date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
05-10-2018,331.5,332.059998,327.339996,329.600006,5302300,70.90520489,61.69664474,78.47290126,123.3315869,311.7014013,305.0143633,275.2718007,280.3367435,5.642164847,319.5819992,4.720002,8.499934306,10.21839089,326.459991
05-11-2018,329.649994,331.26001,324.869995,326.459991,4589700,61.80075008,58.71008777,46.43264745,93.1493983,312.4228008,305.8553683,276.6352006,281.2500751,5.645442082,320.3224991,6.390015,8.198517262,9.944935474,328.529999
5/14/2018,327.25,330.5,327.040009,328.529999,4089800,65.23408797,60.08192881,52.9834226,85.69036744,312.9724011,306.7445695,278.0163006,282.1863112,5.748803037,321.3599991,4.040009,7.604444653,9.523155011,326.130005
5/15/2018,325.940002,326.940002,322.429993,326.130005,4746100,58.1628956,57.68875726,-81.51361344,46.70048808,313.1950012,307.5047827,279.4074007,283.0564834,5.572817904,320.8634994,6.100006,7.389524846,9.278644367,328.190002
5/16/2018,326.279999,329.720001,325.140015,328.190002,3671700,62.25954171,59.19129001,-4.283829861,60.85299703,313.2544012,308.3159677,280.8011006,283.9502164,5.535760163,320.5470001,4.579986,6.988162153,8.943025913,325.220001
5/17/2018,327.529999,330.450012,323.170013,325.220001,4935700,53.45525751,56.09820524,-77.31577223,41.6980616,313.3356011,308.978871,282.1671007,284.7674399,5.206717578,320.1729995,7.279999,7.029853131,8.824238276,324.179993
5/18/2018,324.899994,326.420013,322.799988,324.179993,3577700,50.53572378,55.01409669,-114.7043975,17.57829518,313.479201,309.5749934,283.5095006,285.5478865,4.806621267,319.9934997,3.620025,6.542734827,8.452508756,331.820007
5/21/2018,327.109985,331.880005,325.450012,331.820007,6657300,66.30700444,60.97972615,115.9142664,77.39630968,313.4868011,310.4473469,284.9501007,286.4641661,5.047838991,320.65,7.700012,6.708060137,8.398758988,331.619995
5/22/2018,334.049988,336.630005,331.149994,331.619995,5964400,65.66751325,60.75258742,155.0637739,126.9061495,313.6932012,311.2776468,286.4039006,287.3583409,5.163346633,321.8800003,5.480011,6.532624546,8.190276989,344.720001
5/23/2018,329.040009,345,328.089996,344.720001,10049100,80.23402619,68.91854601,165.2210222,224.7226048,314.2700011,312.5891117,287.9240005,288.4942154,6.24001724,323.8279998,16.910004,8.015107325,8.813114633,349.290009
5/24/2018,344.339996,354,341.119995,349.290009,14758600,83.14461737,71.17196202,160.1763172,277.3911191,314.8248016,314.0283626,289.4973006,289.6980925,7.377010322,325.5934997,12.880005,8.710092707,9.103606802,351.290009
5/25/2018,349.899994,354.359985,348.829987,351.290009,7817400,84.32325099,72.12445363,117.2658827,205.9632554,315.4288018,315.4896036,290.9995006,290.9177344,8.343292534,327.5699997,5.529998,8.255793464,8.84834903,349.730011
5/29/2018,351.5,356.100006,346.709991,349.730011,9717900,79.27853567,70.17677104,82.83468953,145.6582687,316.0544018,316.8323647,292.4463007,292.0823339,8.880826705,329.4335007,9.390015,8.417825112,8.887039457,353.540009
5/30/2018,352.369995,354,349.26001,353.540009,5685500,82.29639224,72.15453947,71.25967422,120.879569,316.8556018,318.2718802,293.9254007,293.2993176,9.504697173,331.4455017,4.73999,7.892420096,8.590821638,351.600006
5/31/2018,353.799988,355.529999,350.209991,351.600006,6921700,75.74329253,69.62271232,62.17466859,99.37016471,317.5376019,319.5788655,295.3415007,294.4537867,9.730410866,333.3575028,5.320008,7.524932653,8.357192093,359.929993
06-01-2018,353.880005,359.98999,352.820007,359.929993,7112300,82.66004982,73.86348235,129.0711494,110.0224363,318.4066015,321.1612626,296.8203006,295.7503452,10.46086459,335.7695023,8.389984,7.648511417,8.359534372,361.809998
06-04-2018,362.679993,363,355.51001,361.809998,7682000,83.87103455,74.72121376,143.1030722,104.8496619,319.5088012,322.7553307,298.3453006,297.0584572,11.06391717,337.8555024,7.48999,7.6258655,8.297424059,365.799988
06-05-2018,363.320007,369.829987,361.410004,365.799988,8358000,86.2489027,76.4850004,144.0638286,118.1128427,320.806001,324.4433565,299.8781004,298.4196756,11.72859954,339.8325013,8.419983,7.739310858,8.306178269,367.450012
06-06-2018,367.779999,369.679993,363.329987,367.450012,7712300,87.16205264,77.19367723,110.4150825,112.3959527,321.7480011,326.129892,301.3802005,299.7866129,12.24732867,341.8605012,6.350006,7.540838735,8.166451679,361.399994
06-07-2018,368.540009,368.700012,357.799988,361.399994,8278000,67.87977517,68.98439463,41.84303729,82.83466809,322.9622009,327.5130332,302.7819005,301.0066799,12.03154717,343.4155015,10.900024,8.020722344,8.361706845,360.570007
06-08-2018,358.059998,362.390015,356.25,360.570007,5225700,65.55852749,67.91729937,-17.57022254,58.93736192,324.4582013,328.8093851,304.1723006,302.1861517,11.65916615,344.9640015,6.140015,7.752049867,8.20301457,361.450012
06-11-2018,361.880005,365.670013,360.910004,361.450012,4432400,66.95628117,68.47412349,12.82557759,71.00631261,325.7802014,330.0894097,305.6118007,303.3596935,11.30474648,346.7135026,5.100006,7.373186457,7.981371101,363.829987
06-12-2018,363.600006,365.980011,362,363.829987,4291000,70.70724746,69.99106767,27.68570928,74.07464119,327.451001,331.4125696,307.0468005,304.5571251,11.08809378,348.478502,4.529999,6.96701682,7.734844522,379.929993
6/13/2018,367.529999,384.25,364.109985,379.929993,18222800,84.54933938,77.78009138,200.4029558,181.4994302,329.3762006,333.3152137,308.6415004,306.0496571,12.07632256,351.1685014,20.420013,8.888873417,8.640927985,392.869995
6/14/2018,384.269989,395.029999,383.25,392.869995,14598300,89.29338477,81.8562611,174.7734408,252.3138217,331.4548004,335.6506953,310.2944003,307.7688717,13.74520484,354.402501,15.100006,9.776178072,9.1022907,391.980011
6/15/2018,390.709991,398.859985,387.51001,391.980011,13588100,87.14631839,80.75894148,113.5982537,196.4035817,333.4150006,337.8596881,311.7113005,309.436419,14.82509731,357.7405015,11.349975,10.0010062,9.262839579,390.399994
6/18/2018,387.720001,393.160004,386.5,390.399994,6824800,83.01209525,78.74082854,72.20390735,133.0358917,335.4460004,339.9200922,313.0023006,311.0396581,15.37617869,361.0515016,6.660004,9.523720175,9.076922752,404.980011
6/19/2018,389.5,405.290009,388.5,404.980011,16697100,88.75513809,82.96996223,92.30691241,143.3630247,337.7470007,342.4714616,314.3551006,312.8998631,16.79578877,364.7095018,16.790009,10.56176144,9.627857484,416.76001
6/20/2018,415.149994,419.470001,409.600006,416.76001,16494600,91.4725498,85.48277729,151.2345636,169.232186,340.1208008,345.384738,315.7767006,314.9564997,18.65632891,368.9665025,14.48999,11.12293695,9.975152663,415.440002
6/21/2018,421.380005,423.209991,406.369995,415.440002,18389900,88.67123339,83.98731791,108.1356209,132.8951674,342.3562006,348.1320033,317.0852007,316.946272,19.79610954,372.5025026,16.839996,11.93965967,10.46549862,411.089996
6/22/2018,419.980011,420.5,409.649994,411.089996,10428600,79.33067939,79.07769673,71.88536658,107.5163582,344.3930005,350.6009441,318.4081007,318.8105042,20.11649434,375.5925019,10.850006,11.78399486,10.49296343,384.480011
6/25/2018,404.690002,405.98999,378.75,384.480011,22490900,45.28572419,57.0916801,-79.04454011,15.85971334,345.8496008,351.929535,319.549901,320.1108905,18.01552643,377.252002,32.339996,14.72056645,12.05346576,399.390015
6/26/2018,393.279999,404.779999,389.049988,399.390015,15191200,57.272427,63.25614122,-35.20250955,40.64862672,347.6818012,353.7907303,320.8931011,321.6807741,17.35356584,379.7350022,20.299988,15.51762667,12.64250306,390.390015
6/27/2018,407.559998,411.589996,390,390.390015,16541400,49.6174321,57.85319791,-49.33984482,32.99175071,348.7684015,355.2259964,322.1227013,323.0413532,15.91922559,381.5775025,21.589996,16.385108,13.2816097,395.420013
6/28/2018,395,396.899994,387.100006,395.420013,12219900,53.6563211,59.91397354,-67.41188896,2.602774786,349.986402,356.8022323,323.5343015,324.4745939,15.01529246,383.7685029,9.799988,15.44437657,13.03292243,391.429993
6/29/2018,399.190002,401.329987,390.549988,391.429993,9252500,49.95057103,57.51174368,-46.99505974,-3.433879966,351.1610016,358.1601837,324.7914014,325.8004434,13.81767611,385.3435029,10.779999,14.77803692,12.87199933,398.179993
07-02-2018,385.450012,398.380005,380,398.179993,8142500,55.95446012,60.40408911,-60.77109887,-39.15960478,352.5692017,359.729588,326.1276013,327.2337018,13.26036785,387.1620026,18.380005,15.29260379,13.26542831,390.519989
07-03-2018,399.48999,399.980011,389.5,390.519989,5280300,48.28571636,55.76480129,-20.1906124,-44.60771202,354.0058014,360.9370547,327.5318012,328.4868956,12.06156057,388.3980027,10.480011,14.60509053,13.06646993,398.390015
07-05-2018,393.799988,399.23999,390.859985,398.390015,8448900,55.58258831,59.22948084,45.08474799,-23.17571159,355.8332019,362.4057982,329.0210013,329.8711158,11.61267875,389.9450028,8.720001,13.76436346,12.75600786,408.25
07-06-2018,397.450012,408.649994,395.519989,408.25,8629600,63.17697274,63.12618905,190.8246263,43.49106862,357.8830017,364.2036101,330.5240012,331.4231729,11.91520401,392.2875031,13.130005,13.67374082,12.78272194,418.970001
07-09-2018,415.950012,419.119995,411.100006,418.970001,11127500,69.73962009,66.83730648,177.6401882,121.332012,359.9828015,366.3513117,332.1310013,333.1567735,12.8715962,395.2075028,10.869995,13.2732057,12.64609859,415.630005
07-10-2018,417.23999,419.440002,413.079987,415.630005,9382900,65.49658939,64.65398458,106.6584097,96.32941933,362.0602014,368.2838095,333.6273013,334.7899068,13.20778303,397.9165025,6.360015,12.28560703,12.19709262,418.649994
07-11-2018,411.339996,419.769989,410.600006,418.649994,9713900,67.57748143,65.74362774,78.31225921,96.95264643,364.1840015,370.2589539,335.0111014,336.4505026,13.56157204,400.6575028,9.169983,11.84051788,11.9808705,413.5
07-12-2018,415.160004,416.790009,407.799988,413.5,12743300,60.33771533,62.2209991,37.52468635,73.9630417,366.1880017,371.9546812,336.3609015,337.9762352,13.27338359,402.3360032,10.850006,11.69901619,11.90009447,395.799988
7/13/2018,409.190002,410,395.079987,395.799988,15719000,42.20683336,51.92356104,-76.93051744,-9.048685158,367.8368018,372.8897913,337.5334015,339.12126,11.48436452,402.4825028,18.420013,12.65915859,12.36580293,400.480011
7/16/2018,398.980011,403.359985,391.75,400.480011,22960000,47.10946481,54.08720145,-101.0364146,-29.72350141,369.612602,373.9717607,338.7278015,340.3362848,10.32517062,402.9075028,11.609985,12.50927665,12.31181594,379.480011
7/17/2018,346.950012,385,344,379.480011,58410400,32.62225313,44.42572853,-182.4676097,-216.9857345,370.8004023,374.1877705,339.7412015,341.1114081,7.624090839,402.3615037,56.480011,18.79081013,15.46668701,375.130005
7/18/2018,381.23999,383.130005,372.359985,375.130005,21746300,30.36554659,42.72330009,-99.57775901,-136.0284237,371.7778022,374.2247209,340.6332016,341.7850437,5.073966987,400.8690034,10.77002,17.64498297,15.1312108,364.230011
7/19/2018,371.059998,375.75,363,364.230011,16878700,25.25769722,38.71939348,-91.84718012,-155.8054238,372.5246021,373.8327715,341.3339017,342.2294985,2.148668528,398.2425034,12.75,16.94569968,14.96112431,361.049988
7/20/2018,364.920013,370.5,360.140015,361.049988,15096700,23.88989885,37.61192,-80.45457228,-137.64955,373.1396021,373.3314859,342.0383017,342.6021814,-0.421395274,395.5230027,10.359985,16.0048833,14.63247151,362.660004
7/23/2018,359.149994,363.899994,353.600006,362.660004,11505200,26.24898105,38.56993081,-85.03352141,-121.8498255,373.8008021,372.9129964,342.7511017,342.999366,-2.301741475,393.1015031,10.299988,15.18989826,14.3230084,357.320007
7/24/2018,366.940002,367.399994,354.559998,357.320007,12851500,23.43787853,36.56442886,-77.29848349,-99.30354708,374.4180024,372.3015066,343.4204016,343.2829431,-4.174699182,391.7435029,12.839996,14.85419794,14.21707894,362.869995
7/25/2018,357.570007,363.279999,355.649994,362.869995,8467800,32.23727558,40.05322632,-64.66506988,-81.53570116,375.1048023,371.9316434,344.0386017,343.6708055,-5.151807184,389.9175019,7.630005,13.82217037,13.74657366,363.089996
7/26/2018,358.190002,365.540009,356.630005,363.089996,6993700,32.59554272,40.1936394,-38.67775913,-68.17879791,375.8440021,371.5849121,344.5195016,344.0553439,-5.841087651,388.552501,8.910004,13.12043232,13.4011044,355.209991
7/27/2018,366.850006,367,351.649994,355.209991,8949500,26.69719496,36.86306091,-104.3592495,-72.29513365,376.3844019,370.9427584,344.8194015,344.276228,-6.943161491,386.5419999,15.350006,13.43894285,13.54031166,334.959991
7/30/2018,351.929993,352.029999,334.019989,334.959991,18260700,17.30749525,29.98649945,-233.3333333,-122.4546774,376.5792017,369.5316694,344.9574014,344.0917481,-9.342869924,383.7184998,21.190002,14.54623701,14.08671811,337.450012
7/31/2018,331.51001,342.5,328,337.450012,14085400,21.27940359,31.67432111,-132.9272464,-136.4040962,376.8446021,368.2735652,345.1619015,343.9602285,-10.91787776,380.6820007,14.5,14.53963172,14.11623824,338.380005
08-01-2018,335.869995,344.410004,334.019989,338.380005,7790500,22.8932017,32.33046533,-74.51469276,-122.5212698,376.975802,367.1012688,345.2313016,343.8497291,-11.95325053,378.0750015,10.390015,13.94682933,13.85007944,344.5
08-02-2018,337.230011,345,334.709991,344.5,7131300,33.37876323,36.64238111,-43.78212613,-101.8788613,377.2334021,366.2149445,345.4633017,343.8626057,-12.14001591,375.3805007,10.290009,13.42442643,13.59578869,343.089996
08-03-2018,347.75,347.859985,338.480011,343.089996,8848400,32.20171544,36.07208258,-20.53465498,-74.29151182,377.200802,365.3080838,345.7354016,343.8473065,-12.26047325,372.1225006,9.379974,12.84664751,13.29465907,350.920013
08-06-2018,342.869995,351.980011,341.73999,350.920013,8198100,44.81041118,41.5156692,56.05151419,-35.67449531,377.2334021,364.7438457,346.0291018,343.9873601,-11.59051143,368.7200012,10.240021,12.4742723,13.07647064,351.829987
08-07-2018,353.230011,357.309998,349.01001,351.829987,7970900,46.16780728,42.13237946,149.8661818,2.845519769,377.2442017,364.2374199,346.3365018,344.1426597,-10.86093645,365.5300003,8.299988,11.87794597,12.73529331,347.609985
08-08-2018,352.209991,352.290009,346.609985,347.609985,5394700,40.74577075,40.02454544,63.08371594,-16.61295337,377.2018012,363.5853636,346.6281015,344.2113196,-10.5021991,361.9779998,5.680024,10.99252854,12.2313455,349.359985
08-09-2018,347.959991,352.440002,345.820007,349.359985,4820300,43.93153781,41.3352586,49.8219761,-6.254880428,377.1182007,363.0275056,346.9869012,344.3132733,-9.961852752,358.770999,6.619995,10.36788089,11.83053475,345.869995
08-10-2018,346.910004,349.100006,344.420013,345.869995,4328400,39.04708213,39.48213023,-15.17550709,-24.03670885,377.0036005,362.3546621,347.2706012,344.3440995,-9.703382848,356.2744994,4.939972,9.592465338,11.3383517,341.309998
8/13/2018,339.890015,347.190002,339.070007,341.309998,6888900,33.38831933,37.13928581,-114.0740716,-53.59214217,376.6312006,361.5293811,347.518901,344.2840183,-9.754058521,353.3159988,8.119995,9.382112433,11.10846908,337.48999
8/14/2018,342.089996,342.410004,336.25,337.48999,5805200,29.2459807,35.25210988,-150.8285316,-82.56309307,376.1448004,360.5866599,347.8268008,344.1494831,-9.987334304,351.2164977,6.160004,8.921811228,10.75500728,326.399994
8/15/2018,334.029999,335.5,321,326.399994,11784500,20.59273581,30.41949065,-168.3229323,-182.7519485,375.3568005,359.2460063,348.0814007,343.798008,-10.9409565,348.7799972,16.48999,10.00297962,11.16464891,322.440002
8/16/2018,329.899994,331.170013,321.209991,322.440002,6689700,18.33300749,28.89618992,-123.5441002,-184.1250592,374.4566003,357.8026336,348.1023007,343.3750772,-11.87930993,346.6904967,9.960022,9.99684282,11.07860413,316.779999
8/17/2018,319.01001,324.369995,312.959991,316.779999,10407900,15.49726724,26.82827134,-113.9586056,-186.5522449,373.5642004,356.1939028,348.2632007,342.848442,-12.93062058,344.4769973,11.410004,10.19872299,11.10227555,327.730011
8/20/2018,314.640015,331.600006,310.929993,327.730011,13591100,37.36465583,36.32253402,-58.95815164,-117.037716,372.9074005,355.0776718,348.6828009,342.5490671,-12.73343428,342.7304976,20.670013,11.69462156,11.78568537,338.019989
8/21/2018,331,341.5,329.700012,338.019989,14783200,51.20751365,43.71358279,53.43861272,-16.90999512,372.4388,354.408743,349.1095007,342.4593824,-11.61298029,341.7654967,13.769989,11.99110262,11.92742134,344.440002
8/22/2018,338.48999,346.209991,337.410004,344.440002,8930700,57.96902801,47.78566199,107.2811113,28.68159663,372.0510003,354.017812,349.7510007,342.4986026,-10.09065227,340.8439971,8.799987,11.53522896,11.70403317,339.170013
8/23/2018,348.109985,350.079987,337.649994,339.170013,11336400,51.17717988,44.91325717,92.5115267,26.4343953,371.2358007,353.4355454,350.3060007,342.43269,-9.20334993,339.6479979,12.429993,11.6630524,11.75588745,358.820007
8/24/2018,346,359.149994,344.540009,358.820007,14729100,67.65999868,55.62427811,122.6347364,106.6633603,370.554801,353.6467008,351.0048007,342.7571913,-6.835767663,339.8284987,19.979981,12.85118506,12.3433227,364.579987
8/27/2018,367.149994,374.48999,360,364.579987,17427300,71.00735403,58.19054331,138.5223602,171.0572555,370.0068005,354.0754571,351.7109006,343.1893258,-4.443438221,341.3094985,15.669983,13.25387048,12.58094129,368.48999
8/28/2018,367.230011,369.98999,360.380005,368.48999,9222600,73.20388122,59.88639772,98.74471806,147.1035654,369.5686004,354.6407329,352.5073004,343.6903291,-2.206559494,342.8614974,9.609985,12.73331541,12.36873013,368.040009
8/29/2018,367.200012,369.859985,362.910004,368.040009,8118700,72.46673893,59.58684985,79.06526186,130.215621,368.8298004,355.1661947,353.2884006,344.172501,-0.464769124,344.3444976,6.949981,11.90712478,11.98167662,370.980011
8/30/2018,365,376.809998,363.540009,370.980011,10981000,74.42945484,60.96081869,77.26431029,118.8608046,367.9142004,355.7863443,354.0175006,344.7033428,1.13970804,345.6684982,13.269989,12.10181967,12.07369893,367.679993
8/31/2018,370.660004,376,367.079987,367.679993,7943400,68.07467058,58.55442189,64.77968686,95.8554243,366.9590002,356.2527619,354.6576004,345.1583259,2.120539617,346.897998,8.920013,11.64727586,11.84843565,363.600006
09-04-2018,366.470001,368.880005,361.26001,363.600006,7605200,60.61032333,55.63055884,-18.72675502,62.8535749,366.0092004,356.5408892,355.2011005,345.5235077,2.539362664,347.5319977,7.619995,11.07195002,11.54640418,341.179993
09-05-2018,360,363.390015,335.829987,341.179993,13092800,35.59117633,42.94134452,-233.3333333,-11.41129117,365.1432001,355.9385011,355.4964005,345.4374975,1.050070707,346.999498,27.770019,13.45738845,12.70523381,346.459991
09-06-2018,347.440002,356,341.98999,346.459991,13050200,42.15200771,46.06168012,-111.2155123,-14.15542589,364.0845996,355.5667948,355.8832004,345.4577449,0.292476329,346.9419983,14.820007,13.65204824,12.85628903,348.679993
09-07-2018,342.200012,355.75,341.25,348.679993,9105800,44.90492211,47.36502246,-72.90784383,-26.36543593,363.2503991,355.2967241,356.0094003,345.5215518,-0.127319408,346.9079987,14.5,13.77318421,12.97369696,348.410004
09-10-2018,352.269989,352.5,343.079987,348.410004,5752200,44.60374963,47.21559722,-57.53847895,-45.01421388,362.310199,355.0266567,356.1483005,345.5787489,-0.476305852,347.0349991,9.420013,13.1513026,12.71986239,355.929993
09-11-2018,344.670013,356.149994,343.899994,355.929993,6198100,54.5164806,51.77870672,-17.92700854,-29.50056042,361.600199,355.0620816,356.3806003,345.783724,-0.14441513,347.7659989,12.25,13.02254509,12.68630079,369.950012
09-12-2018,359.079987,370.429993,356.23999,369.950012,10480800,67.2595866,58.91054853,121.4587975,54.79111074,361.0355993,355.645922,356.8024005,346.2622644,1.235665044,349.3889999,14.5,13.23361008,12.81585074,368.149994
9/13/2018,371.910004,374.089996,366.839996,368.149994,8366100,64.55066168,57.73001734,134.5973431,74.92619785,360.5881994,356.1362778,357.2970004,346.6956848,2.159251606,351.4765,7.25,12.37880864,12.41828997,364.559998
9/14/2018,368.549988,371.089996,363.459991,364.559998,4756400,59.01966474,55.34777276,71.50223571,43.96921343,359.9115991,356.4666198,357.8724005,347.0494335,2.571871009,353.5824998,7.630005,11.70040812,12.07626961,350.350006
9/17/2018,364.220001,367.329987,349.570007,350.350006,7071900,42.28724446,47.06838036,-18.8743546,-32.44061291,358.7535992,356.2267526,358.3183005,347.1147914,1.732278632,355.2610001,17.75998,12.56606124,12.48224893,367.649994
9/18/2018,353.670013,368.149994,351.559998,367.649994,10414000,58.85538548,55.74745163,23.96166952,21.99933528,357.7271991,356.6747228,358.8550003,347.5214291,2.434793293,357.2569993,17.799988,13.31376507,12.86208743,366.959991
9/19/2018,373.950012,377.609985,359.170013,366.959991,11876800,58.0795367,55.35757697,65.16214988,64.29970561,356.7537988,357.0780667,359.4070001,347.9063511,2.902406611,358.7039994,18.439972,14.04608034,13.26050776,365.359985
9/20/2018,370.26001,370.26001,363.170013,365.359985,6768100,56.07961355,54.40738114,28.5644377,55.32823372,355.6879986,357.4028478,359.9360001,348.2519676,3.108058656,359.7499985,7.089997,13.05235415,12.81975699,361.190002
9/21/2018,366.589996,372.220001,360.73999,361.190002,11930600,50.7645311,51.9067082,-0.423129239,47.9588223,354.6417987,357.5513636,360.4149002,348.5081663,2.901114365,360.850998,11.480011,12.8277337,12.72406085,369.609985
9/24/2018,359,373.640015,354.329987,369.609985,9322500,59.7509109,56.27663593,38.3046678,56.30963765,354.1179986,358.0242507,360.9774002,348.9260241,3.377596947,361.3904969,19.310028,13.75377574,13.19448707,369.429993
9/25/2018,370.230011,371.339996,364.48999,369.429993,6799800,59.48016143,56.15916321,85.37684899,70.70901792,353.4969982,358.4715348,361.5548001,349.3320433,3.698060043,361.6329972,6.850006,12.76752292,12.74130985,377.880005
9/26/2018,373.589996,382,370.880005,377.880005,13799700,67.53696997,60.34424501,204.6378124,140.7940286,353.4649981,359.2326512,362.1327002,349.8973495,4.581067014,362.1024979,12.570007,12.73930636,12.72907394,380.709991
9/27/2018,379.869995,383.200012,376,380.709991,7326200,69.87722939,61.66414761,137.7569296,166.2861019,353.5765978,360.0748999,362.6772,350.5075008,5.44642957,362.735997,7.200012,11.9479786,12.33414094,374.130005
9/28/2018,379.23999,380.799988,373.730011,374.130005,7114900,58.44766703,56.92032542,60.04927128,115.8970281,353.7745977,360.6260804,363.1495999,350.9752731,5.537453435,362.8934967,7.069977,11.25112123,11.95812923,381.429993
10-01-2018,375.850006,386.109985,375.589996,381.429993,8376600,65.7076436,60.54660978,86.26664857,145.2175933,354.1821978,361.4419202,363.6609,351.5783369,6.127998771,363.5809967,11.97998,11.35524391,11.95969,377.140015
10-02-2018,384.380005,386.799988,373.829987,377.140015,8638700,58.67855633,57.48425199,54.79886636,99.55460434,354.471798,362.0575317,364.1363001,352.0845088,6.178621531,364.2579972,12.970001,11.58592349,12.03185507,377.049988
10-03-2018,378.529999,380.929993,374.880005,377.049988,5798600,58.52527438,57.41861914,13.46082977,69.04044399,354.8663977,362.6454712,364.6422,352.5788747,6.140689954,366.0514969,6.049988,10.79507556,11.60457885,363.649994
10-04-2018,375.880005,375.920013,360.399994,363.649994,9074400,40.26180038,48.53579589,-220.4732299,-39.5016203,354.8819976,362.6848642,364.9934,352.7981048,4.972046719,366.9109971,16.649994,11.63149248,11.96496565,351.350006
10-05-2018,359.769989,363.5,343,351.350006,13523000,30.17707724,42.09790608,-176.4310755,-171.3782569,354.6471978,362.24036,365.2456,352.7694295,3.018585921,367.0444977,20.649994,12.91984984,12.58532482,349.100006
10-08-2018,345.179993,352.950012,338.109985,349.100006,12375500,28.64579151,41.02588854,-128.2894903,-190.783066,354.5249981,361.725052,365.4547,352.6967677,1.274209672,367.0789978,14.840027,13.19416087,12.74637497,355.709991
10-09-2018,348.480011,358.720001,347.089996,355.709991,8755000,39.21702694,45.42287091,-62.68766459,-109.8815674,354.9399981,361.4891672,365.7595999,352.7564355,0.420304466,367.0679977,11.630005,12.97071003,12.66663426,325.890015
10-10-2018,353.519989,355.149994,325.390015,325.890015,17183100,22.0350352,33.34448644,-116.4983732,-184.745889,354.7087982,360.0931221,365.7767001,352.2244271,-2.632300883,364.8649979,30.319976,15.4491766,13.92758724,321.100006
10-11-2018,324.940002,334.200012,315.809998,321.100006,16082100,20.36310312,31.87812587,-135.4199741,-177.9775588,354.3631982,358.5639803,365.6695001,351.608102,-5.376054499,362.5124985,18.390014,15.86929622,14.24633201,339.559998
10-12-2018,339.570007,341.299988,328.899994,339.559998,14870800,40.62049128,42.39234042,-50.21750213,-97.25314295,354.2643982,357.818726,365.7489002,351.3695257,-5.99186148,361.2624985,20.199982,16.48796562,14.67159272,333.130005
10/15/2018,337.630005,339.209991,326.929993,333.130005,11215000,36.81492872,40.07228666,-52.00742137,-92.95401594,354.0651984,356.8505409,365.6330002,351.008347,-6.918981931,360.4014984,12.630005,15.93682839,14.52576503,346.399994
10/16/2018,337.23999,347.950012,330.559998,346.399994,20156400,48.44432182,46.57106758,26.12702856,-53.92093154,353.974798,356.4407155,365.6041001,350.9170925,-6.507934934,359.3389984,17.390014,16.14442633,14.73035424,364.700012
10/17/2018,378.329987,380,356.5,364.700012,32610900,60.22312103,53.98236324,157.6190045,47.60842808,354.2321985,356.7646095,365.7382001,351.1900216,-4.651894569,359.2259994,33.600006,18.63808057,16.07818651,346.709991
10/18/2018,360.670013,362.200012,346.049988,346.709991,18461000,47.71923674,47.06999826,66.24897851,-7.536451794,354.2141986,356.3703108,365.7079999,351.1013081,-4.579820237,358.2934998,18.650024,18.63978678,16.26188919,332.670013
10/19/2018,351,355.799988,332.200012,332.670013,16717200,40.13243485,42.4965109,-11.89761773,-49.84836849,353.8803992,355.4408873,365.4992999,350.736332,-5.591158305,356.8675003,23.599976,19.34838524,16.78603825,329.540009
10/22/2018,333.100006,335.799988,320.339996,329.540009,17097200,38.53880043,41.52777561,-98.8655969,-96.22475048,353.5537994,354.4251666,365.2787,350.3166028,-6.569487215,354.8640015,15.459992,18.79290049,16.69132066,333.160004
10/23/2018,318,336.579987,316.769989,333.160004,14907300,41.66442317,43.1420986,-83.49759974,-86.12128737,353.3907996,353.5912386,365.0110001,349.9768682,-6.972343743,353.0505021,19.809998,18.93820013,16.91408332,301.829987
10/24/2018,332.279999,333,300.730011,301.829987,19039300,27.5286431,34.3126688,-134.2608899,-165.2924915,352.6775995,351.5613856,364.4112,349.0234646,-9.707775784,349.2480012,32.429993,20.86559911,18.02236259,312.869995
10/25/2018,307.119995,319.940002,305.25,312.869995,13346900,36.39958801,39.04660835,-90.992589,-136.3013756,352.4069995,350.0440762,363.8819,348.3075543,-10.85960622,345.8560014,18.110015,20.47194424,18.02862347,299.829987
10/26/2018,300.51001,313.98999,292.299988,299.829987,19616000,31.14594808,35.7677278,-110.3966479,-157.4804974,351.9547992,348.0748962,363.2056998,347.3476025,-12.67850984,342.1410005,21.690002,20.64595249,18.29015051,284.839996
10/29/2018,305.26001,307.890015,275.399994,284.839996,21698800,26.09481937,32.39958902,-127.9958496,-176.0836437,351.3159992,345.5950962,362.4400998,346.1098281,-15.15487509,337.3115006,32.490021,22.33796228,19.30442697,285.809998
10/30/2018,275.570007,290.519989,271.209991,285.809998,23685700,26.98873148,32.84030952,-118.8183385,-155.1543334,350.4775989,343.2505826,361.6924997,344.9157721,-16.84496309,332.7449998,19.309998,21.90539595,19.3048249,301.779999
10/31/2018,297.769989,311.5,295.049988,301.779999,20360300,40.75331556,39.79910197,-8.766192325,-69.19707165,349.7527991,341.6242852,361.0957996,344.0615983,-16.70318053,328.9815003,25.690002,22.44605396,19.76090898,317.380005
11-01-2018,304.589996,318.450012,296.670013,317.380005,15121500,51.23136435,45.71609165,67.33262276,-36.19762872,349.2115992,340.6735291,360.6312998,343.53325,-15.15730276,326.6680009,21.779999,22.35090325,19.9051297,309.100006
